home_team,away_team,possession,field_position,down,distance,quarter,minutes,seconds,home_score,away_score,play_type,yards_gained,points_scored,score_type,penalty_type,penalty_yards,penalized_team,td_attempt_type,td_attempt_result,outcome
BUF,BAL,BUF,11,2,11,4,00,35,38,40,qb_kneel,-1,0,,,0,,,,
BUF,BAL,BUF,12,3,12,4,00,33,38,40,qb_kneel,-2,0,,,0,,,,
BUF,BAL,BUF,14,4,14,4,00,03,41,40,field_goal,0,3,fg,,0,,,,fg_made
JAX,CAR,JAX,72,1,10,1,14,56,0,0,pass,0,0,,,0,,,,
JAX,CAR,JAX,72,2,10,1,14,51,0,0,pass,9,0,,,0,,,,
JAX,CAR,JAX,63,3,1,1,14,28,0,0,run,0,0,,,0,,,,
JAX,CAR,JAX,63,4,1,1,13,47,0,0,run,4,0,,,0,,,,1st_down
JAX,CAR,JAX,59,1,10,1,13,06,0,0,no_play,0,0,,Offensive Holding,10,home,,,penalty
JAX,CAR,JAX,69,1,20,1,12,43,0,0,pass,0,0,,,0,,,,
JAX,CAR,JAX,69,2,20,1,12,38,0,0,pass,10,0,,,0,,,,
JAX,CAR,JAX,59,3,10,1,12,03,0,0,pass,24,0,,,0,,,,1st_down
JAX,CAR,JAX,35,1,10,1,11,38,0,0,no_play,0,0,,Offensive Holding,10,home,,,penalty
JAX,CAR,JAX,45,1,20,1,11,14,0,0,run,10,0,,,0,,,,
JAX,CAR,JAX,35,2,10,1,10,32,0,0,pass,16,0,,,0,,,,1st_down
JAX,CAR,JAX,19,1,10,1,09,49,0,0,pass,0,0,,Intentional Grounding,12,home,,,penalty
JAX,CAR,JAX,31,2,22,1,09,41,0,0,pass,10,0,,,0,,,,
JAX,CAR,JAX,21,3,12,1,08,54,0,0,pass,4,0,,,0,,,,
JAX,CAR,JAX,17,4,8,1,08,18,3,0,field_goal,0,3,fg,,0,,,,fg_made
JAX,CAR,CAR,71,1,10,1,08,09,3,0,run,5,0,,,0,,,,
JAX,CAR,CAR,66,2,5,1,07,28,3,0,run,3,0,,,0,,,,
JAX,CAR,CAR,63,3,2,1,06,45,3,0,run,3,0,,,0,,,,1st_down
JAX,CAR,CAR,60,1,10,1,06,03,3,0,run,7,0,,,0,,,,
JAX,CAR,CAR,53,2,3,1,05,20,3,0,pass,2,0,,,0,,,,
JAX,CAR,CAR,51,3,1,1,04,34,3,0,run,2,0,,,0,,,,1st_down
JAX,CAR,CAR,49,1,10,1,03,53,3,0,pass,0,0,,,0,,,,
JAX,CAR,CAR,49,2,10,1,03,48,3,0,pass,3,0,,,0,,,,
JAX,CAR,CAR,46,3,7,1,02,58,3,0,pass,11,0,,,0,,,,1st_down
JAX,CAR,CAR,35,1,10,1,02,16,3,0,run,5,0,,,0,,,,
JAX,CAR,CAR,30,2,5,1,01,30,3,0,run,0,0,,,0,,,,
JAX,CAR,CAR,30,3,5,1,00,47,3,0,pass,0,0,,,0,,,,
JAX,CAR,CAR,30,4,5,1,00,41,3,3,field_goal,0,3,fg,,0,,,,fg_made
JAX,CAR,JAX,78,1,10,1,00,31,3,3,run,4,0,,,0,,,,
JAX,CAR,JAX,74,2,6,2,15,00,3,3,pass,3,0,,,0,,,,
JAX,CAR,JAX,71,3,3,2,14,16,3,3,pass,-2,0,,,0,,,,
JAX,CAR,JAX,73,4,5,2,13,35,3,3,punt,0,0,,,0,,,,punt
JAX,CAR,CAR,84,1,10,2,13,26,3,3,run,9,0,,,0,,,,
JAX,CAR,CAR,75,2,1,2,12,52,3,3,pass,0,0,,,0,,,,turnover_interception
JAX,CAR,JAX,35,1,10,2,12,44,3,3,run,7,0,,,0,,,,
JAX,CAR,JAX,28,2,3,2,11,59,3,3,pass,0,0,,,0,,,,
JAX,CAR,JAX,28,3,3,2,11,55,3,3,run,7,0,,,0,,,,1st_down
JAX,CAR,JAX,21,1,10,2,11,16,3,3,run,6,0,,,0,,,,
JAX,CAR,JAX,15,2,4,2,10,39,3,3,run,1,0,,,0,,,,
JAX,CAR,JAX,14,3,3,2,10,02,3,3,run,4,0,,,0,,,,1st_down
JAX,CAR,JAX,10,1,10,2,09,21,3,3,pass,4,0,,,0,,,,
JAX,CAR,JAX,6,2,6,2,08,38,9,3,pass,6,7,td_xp_good,,0,,xp,good,td
JAX,CAR,CAR,78,1,10,2,08,26,10,3,pass,2,0,,,0,,,,
JAX,CAR,CAR,76,2,8,2,07,46,10,3,run,2,0,,,0,,,,
JAX,CAR,CAR,74,3,6,2,07,02,10,3,pass,12,0,,,0,,,,1st_down
JAX,CAR,CAR,62,1,10,2,06,19,10,3,pass,0,0,,,0,,,,
JAX,CAR,CAR,62,2,10,2,06,13,10,3,pass,-1,0,,,0,,,,
JAX,CAR,CAR,63,3,11,2,05,29,10,3,run,22,0,,,0,,,,1st_down
JAX,CAR,CAR,41,1,10,2,04,41,10,3,run,2,0,,,0,,,,
JAX,CAR,CAR,39,2,8,2,04,01,10,3,pass,0,0,,,0,,,,
JAX,CAR,CAR,39,3,8,2,03,55,10,3,pass,0,0,,,0,,,,
JAX,CAR,CAR,39,4,8,2,03,51,10,3,punt,0,0,,,0,,,,punt
JAX,CAR,JAX,91,1,10,2,03,39,10,3,run,71,0,,,0,,,,1st_down
JAX,CAR,JAX,20,1,10,2,02,46,10,3,run,8,0,,,0,,,,
JAX,CAR,JAX,12,2,2,2,02,00,10,3,run,3,0,,,0,,,,1st_down
JAX,CAR,JAX,9,1,9,2,01,55,16,3,run,9,7,td_xp_good,,0,,xp,good,td
JAX,CAR,CAR,60,1,10,2,01,49,17,3,no_play,0,0,,Ineligible Downfield Pass,5,away,,,penalty
JAX,CAR,CAR,65,1,15,2,01,43,17,3,run,8,0,,,0,,,,
JAX,CAR,CAR,57,2,7,2,01,23,17,3,pass,18,0,,,0,,,,1st_down
JAX,CAR,CAR,39,1,10,2,01,03,17,3,pass,0,0,,,0,,,,
JAX,CAR,CAR,39,2,10,2,00,59,17,3,pass,0,0,,,0,,,,
JAX,CAR,CAR,39,3,10,2,00,55,17,3,run,7,0,,,0,,,,turnover_fumble
JAX,CAR,JAX,68,1,10,2,00,48,17,3,pass,3,0,,,0,,,,
JAX,CAR,JAX,65,2,7,2,00,42,17,3,pass,7,0,,,0,,,,1st_down
JAX,CAR,JAX,58,1,10,2,00,29,17,3,pass,11,0,,,0,,,,1st_down
JAX,CAR,JAX,47,1,10,2,00,14,17,3,qb_spike,0,0,,,0,,,,
JAX,CAR,JAX,47,2,10,2,00,13,17,3,no_play,0,0,,Delay of Game,5,home,,,penalty
JAX,CAR,JAX,52,2,15,2,00,13,17,3,pass,23,0,,,0,,,,1st_down
JAX,CAR,JAX,29,1,10,2,00,06,20,3,field_goal,0,3,fg,Unnecessary Roughness,15,away,,,fg_made
JAX,CAR,CAR,80,1,10,2,00,01,20,3,qb_kneel,-1,0,,,0,,,,
JAX,CAR,CAR,60,1,10,3,15,00,20,3,pass,9,0,,,0,,,,
JAX,CAR,CAR,51,2,1,3,14,14,20,3,run,2,0,,,0,,,,1st_down
JAX,CAR,CAR,49,1,10,3,13,34,20,3,run,9,0,,,0,,,,
JAX,CAR,CAR,40,2,1,3,12,48,20,3,run,0,0,,,0,,,,
JAX,CAR,CAR,40,3,1,3,12,07,20,3,no_play,0,0,,Defensive Pass Interference,26,home,,,1st_down
JAX,CAR,CAR,14,1,10,3,11,56,20,3,run,8,0,,,0,,,,
JAX,CAR,CAR,6,2,2,3,11,13,20,3,run,0,0,,,0,,,,
JAX,CAR,CAR,6,3,2,3,10,32,20,3,run,1,0,,,0,,,,
JAX,CAR,CAR,5,4,1,3,09,51,20,3,pass,0,0,,,0,,,,turnover_on_downs
JAX,CAR,JAX,94,1,10,3,09,45,20,3,run,3,0,,,0,,,,
JAX,CAR,JAX,91,2,7,3,09,08,20,3,pass,0,0,,,0,,,,
JAX,CAR,JAX,91,3,7,3,09,05,20,3,pass,0,0,,,0,,,,
JAX,CAR,JAX,91,4,7,3,08,59,20,3,punt,0,0,,Offensive Holding,10,away,,,punt
JAX,CAR,CAR,73,1,10,3,08,49,20,3,run,4,0,,,0,,,,
JAX,CAR,CAR,69,2,6,3,08,06,20,3,run,3,0,,,0,,,,
JAX,CAR,CAR,66,3,3,3,07,20,20,3,pass,6,0,,,0,,,,1st_down
JAX,CAR,CAR,60,1,10,3,06,45,20,3,run,9,0,,,0,,,,
JAX,CAR,CAR,51,2,1,3,06,09,20,3,run,0,0,,,0,,,,
JAX,CAR,CAR,51,3,1,3,05,29,20,3,pass,-12,0,,,0,,,,
JAX,CAR,CAR,63,4,13,3,04,52,20,3,punt,0,0,,,0,,,,punt
JAX,CAR,JAX,86,1,10,3,04,39,20,3,pass,0,0,,,0,,,,
JAX,CAR,JAX,86,2,10,3,04,31,20,3,pass,0,0,,,0,,,,
JAX,CAR,JAX,86,3,10,3,04,25,20,3,pass,17,0,,,0,,,,1st_down
JAX,CAR,JAX,69,1,10,3,03,48,20,3,run,2,0,,Offensive Holding,10,home,,,penalty
JAX,CAR,JAX,77,1,18,3,03,24,20,3,no_play,0,0,,Offensive Holding,10,home,,,penalty
JAX,CAR,JAX,87,1,28,3,02,52,20,3,run,4,0,,,0,,,,
JAX,CAR,JAX,83,2,24,3,02,12,20,3,pass,0,0,,,0,,,,turnover_interception
JAX,CAR,CAR,38,1,10,3,02,00,20,3,pass,0,0,,,0,,,,
JAX,CAR,CAR,38,2,10,3,01,56,20,3,no_play,0,0,,False Start,5,away,,,penalty
JAX,CAR,CAR,43,2,15,3,01,56,20,3,pass,9,0,,,0,,,,
JAX,CAR,CAR,34,3,6,3,01,06,20,3,pass,1,0,,,0,,,,
JAX,CAR,CAR,33,4,5,3,00,23,20,3,pass,0,0,,,0,,,,turnover_on_downs
JAX,CAR,JAX,67,1,10,3,00,16,20,3,run,2,0,,,0,,,,
JAX,CAR,JAX,65,2,8,4,15,00,20,3,pass,12,0,,,0,,,,1st_down
JAX,CAR,JAX,53,1,10,4,14,16,20,3,run,0,0,,,0,,,,
JAX,CAR,JAX,53,2,10,4,13,36,20,3,run,10,0,,,0,,,,1st_down
JAX,CAR,JAX,43,1,10,4,12,50,20,3,run,2,0,,,0,,,,
JAX,CAR,JAX,41,2,8,4,12,08,20,3,pass,6,0,,,0,,,,
JAX,CAR,JAX,35,3,2,4,11,29,20,3,run,1,0,,,0,,,,
JAX,CAR,JAX,34,4,1,4,10,44,20,3,run,3,0,,,0,,,,1st_down
JAX,CAR,JAX,31,1,10,4,09,59,20,3,pass,0,0,,,0,,,,
JAX,CAR,JAX,31,2,10,4,09,55,20,3,run,2,0,,,0,,,,
JAX,CAR,JAX,29,3,8,4,09,16,20,3,pass,10,0,,,0,,,,1st_down
JAX,CAR,JAX,19,1,10,4,08,34,20,3,run,1,0,,,0,,,,
JAX,CAR,JAX,18,2,9,4,07,59,20,3,no_play,0,0,,False Start,5,home,,,penalty
JAX,CAR,JAX,23,2,14,4,07,59,20,3,pass,0,0,,,0,,,,
JAX,CAR,JAX,23,3,14,4,07,55,20,3,pass,5,0,,,0,,,,
JAX,CAR,JAX,18,4,9,4,07,12,23,3,field_goal,0,3,fg,,0,,,,fg_made
JAX,CAR,CAR,80,1,10,4,07,09,23,3,pass,21,0,,,0,,,,1st_down
JAX,CAR,CAR,59,1,10,4,06,45,23,3,pass,9,0,,,0,,,,
JAX,CAR,CAR,50,2,1,4,06,22,23,3,run,3,0,,,0,,,,1st_down
JAX,CAR,CAR,47,1,10,4,05,58,23,3,pass,0,0,,,0,,,,
JAX,CAR,CAR,47,2,10,4,05,53,23,3,pass,0,0,,,0,,,,
JAX,CAR,CAR,47,3,10,4,05,49,23,3,pass,15,0,,,0,,,,1st_down
JAX,CAR,CAR,32,1,10,4,05,25,23,3,pass,0,0,,,0,,,,
JAX,CAR,CAR,32,2,10,4,05,20,23,3,pass,0,0,,,0,,,,
JAX,CAR,CAR,32,3,10,4,05,12,23,3,pass,0,0,,,0,,,,
JAX,CAR,CAR,32,4,10,4,05,08,23,3,no_play,0,0,,Defensive Holding,5,home,,,1st_down
JAX,CAR,CAR,27,1,10,4,04,54,23,9,pass,27,7,td_xp_good,,0,,xp,good,td
JAX,CAR,JAX,48,1,10,4,04,46,23,10,run,14,0,,,0,,,,1st_down
JAX,CAR,JAX,34,1,10,4,04,39,23,10,run,0,0,,,0,,,,
JAX,CAR,JAX,34,2,10,4,04,33,23,10,run,17,0,,,0,,,,1st_down
JAX,CAR,JAX,17,1,10,4,03,46,23,10,run,5,0,,,0,,,,
JAX,CAR,JAX,12,2,5,4,03,02,23,10,run,1,0,,,0,,,,
JAX,CAR,JAX,11,3,4,4,02,18,23,10,run,1,0,,,0,,,,
JAX,CAR,JAX,10,4,3,4,02,00,26,10,field_goal,0,3,fg,,0,,,,fg_made
JAX,CAR,CAR,65,1,10,4,01,57,26,10,pass,2,0,,,0,,,,
JAX,CAR,CAR,63,2,8,4,01,36,26,10,pass,3,0,,,0,,,,
JAX,CAR,CAR,60,3,5,4,01,09,26,10,pass,5,0,,,0,,,,1st_down
JAX,CAR,CAR,55,1,10,4,00,51,26,10,pass,0,0,,,0,,,,turnover_interception
JAX,CAR,JAX,48,1,10,4,00,44,26,10,qb_kneel,-1,0,,,0,,,,
JAX,CAR,JAX,49,2,11,4,00,24,26,10,qb_kneel,-1,0,,,0,,,,
CLE,CIN,CIN,68,1,10,1,14,55,0,0,pass,12,0,,,0,,,,1st_down
CLE,CIN,CIN,56,1,10,1,14,20,0,0,run,-1,0,,,0,,,,
CLE,CIN,CIN,57,2,11,1,13,38,0,0,no_play,0,0,,Defensive Offside,5,home,,,penalty
CLE,CIN,CIN,52,2,6,1,13,09,0,0,run,5,0,,,0,,,,
CLE,CIN,CIN,47,3,1,1,12,29,0,0,run,1,0,,,0,,,,1st_down
CLE,CIN,CIN,46,1,10,1,11,52,0,0,pass,0,0,,,0,,,,
CLE,CIN,CIN,46,2,10,1,11,47,0,0,run,6,0,,,0,,,,
CLE,CIN,CIN,40,3,4,1,11,07,0,0,pass,13,0,,,0,,,,1st_down
CLE,CIN,CIN,27,1,10,1,10,29,0,0,no_play,0,0,,Illegal Formation,4,away,,,penalty
CLE,CIN,CIN,31,1,14,1,10,12,0,0,pass,7,0,,,0,,,,
CLE,CIN,CIN,24,2,7,1,09,30,0,0,pass,6,0,,,0,,,,
CLE,CIN,CIN,18,3,1,1,08,54,0,0,run,5,0,,,0,,,,1st_down
CLE,CIN,CIN,13,1,10,1,08,14,0,0,run,8,0,,,0,,,,
CLE,CIN,CIN,5,2,2,1,07,37,0,6,run,5,7,td_xp_good,,0,,xp,good,td
CLE,CIN,CLE,67,1,10,1,07,27,0,7,run,5,0,,,0,,,,
CLE,CIN,CLE,62,2,5,1,06,51,0,7,pass,5,0,,,0,,,,1st_down
CLE,CIN,CLE,57,1,10,1,06,11,0,7,pass,5,0,,,0,,,,
CLE,CIN,CLE,52,2,5,1,05,41,0,7,run,2,0,,,0,,,,
CLE,CIN,CLE,50,3,3,1,04,55,0,7,run,2,0,,,0,,,,
CLE,CIN,CLE,48,4,1,1,04,11,0,7,run,2,0,,,0,,,,1st_down
CLE,CIN,CLE,46,1,10,1,03,34,0,7,no_play,0,0,,Illegal Contact,5,away,,,1st_down
CLE,CIN,CLE,41,1,10,1,03,29,0,7,pass,7,0,,,0,,,,
CLE,CIN,CLE,34,2,3,1,02,43,0,7,run,0,0,,,0,,,,
CLE,CIN,CLE,34,3,3,1,02,06,0,7,no_play,0,0,,Defensive Pass Interference,6,away,,,1st_down
CLE,CIN,CLE,28,1,10,1,02,02,0,7,no_play,0,0,,Offensive Pass Interference,10,home,,,penalty
CLE,CIN,CLE,38,1,20,1,01,36,0,7,pass,7,0,,,0,,,,
CLE,CIN,CLE,31,2,13,1,01,00,0,7,pass,4,0,,,0,,,,
CLE,CIN,CLE,27,3,9,1,00,20,0,7,no_play,0,0,,Defensive Pass Interference,4,away,,,1st_down
CLE,CIN,CLE,23,1,10,1,00,16,0,7,run,3,0,,,0,,,,
CLE,CIN,CLE,20,2,7,2,15,00,0,7,pass,12,0,,Roughing the Passer,4,away,,,1st_down
CLE,CIN,CLE,4,1,4,2,14,28,0,7,run,2,0,,,0,,,,
CLE,CIN,CLE,2,2,2,2,14,04,0,7,run,1,0,,,0,,,,
CLE,CIN,CLE,1,3,1,2,13,20,0,7,run,0,0,,,0,,,,
CLE,CIN,CLE,1,4,1,2,12,44,6,7,run,1,7,td_xp_good,,0,,xp,good,td
CLE,CIN,CIN,61,1,10,2,12,36,7,7,run,1,0,,,0,,,,
CLE,CIN,CIN,60,2,9,2,11,56,7,7,pass,1,0,,,0,,,,
CLE,CIN,CIN,59,3,8,2,11,38,7,7,pass,14,0,,,0,,,,1st_down
CLE,CIN,CIN,45,1,10,2,11,02,7,7,pass,1,0,,,0,,,,
CLE,CIN,CIN,44,2,9,2,10,23,7,7,pass,0,0,,,0,,,,
CLE,CIN,CIN,44,3,9,2,10,18,7,7,run,2,0,,,0,,,,
CLE,CIN,CIN,42,4,7,2,09,36,7,7,punt,0,0,,,0,,,,punt
CLE,CIN,CLE,80,1,10,2,09,29,7,7,run,2,0,,,0,,,,
CLE,CIN,CLE,78,2,8,2,08,50,7,7,pass,0,0,,,0,,,,
CLE,CIN,CLE,78,3,8,2,08,45,7,7,pass,0,0,,,0,,,,
CLE,CIN,CLE,78,4,8,2,08,42,7,7,punt,0,0,,,0,,,,punt
CLE,CIN,CIN,54,1,10,2,08,31,7,7,run,3,0,,,0,,,,
CLE,CIN,CIN,51,2,7,2,07,52,7,7,pass,20,0,,,0,,,,1st_down
CLE,CIN,CIN,31,1,10,2,07,11,7,7,run,6,0,,,0,,,,
CLE,CIN,CIN,25,2,4,2,06,31,7,7,run,2,0,,,0,,,,
CLE,CIN,CIN,23,3,2,2,05,55,7,7,pass,5,0,,,0,,,,1st_down
CLE,CIN,CIN,18,1,10,2,05,13,7,7,no_play,0,0,,Defensive Pass Interference,15,home,,,1st_down
CLE,CIN,CIN,3,1,3,2,05,09,7,7,pass,0,0,,,0,,,,
CLE,CIN,CIN,3,2,3,2,05,05,7,7,run,2,0,,,0,,,,
CLE,CIN,CIN,1,3,1,2,04,21,7,13,pass,1,7,td_xp_good,,0,,xp,good,td
CLE,CIN,CLE,78,1,10,2,04,12,7,14,pass,0,0,,,0,,,,
CLE,CIN,CLE,78,2,10,2,04,07,7,14,pass,17,0,,,0,,,,1st_down
CLE,CIN,CLE,61,1,10,2,03,29,7,14,run,-1,0,,,0,,,,
CLE,CIN,CLE,62,2,11,2,02,48,7,14,pass,19,0,,,0,,,,1st_down
CLE,CIN,CLE,43,1,10,2,02,07,7,14,pass,0,0,,,0,,,,
CLE,CIN,CLE,43,2,10,2,02,04,7,14,pass,9,0,,,0,,,,
CLE,CIN,CLE,34,3,1,2,01,57,7,14,run,2,0,,,0,,,,1st_down
CLE,CIN,CLE,32,1,10,2,01,20,7,14,run,3,0,,,0,,,,
CLE,CIN,CLE,29,2,7,2,00,40,7,14,pass,2,0,,,0,,,,
CLE,CIN,CLE,27,3,5,2,00,33,7,14,pass,0,0,,,0,,,,
CLE,CIN,CLE,27,4,5,2,00,27,10,14,field_goal,0,3,fg,,0,,,,fg_made
CLE,CIN,CIN,74,1,10,2,00,18,10,14,pass,8,0,,,0,,,,
CLE,CIN,CIN,66,2,2,2,00,12,10,14,run,1,0,,,0,,,,
CLE,CIN,CLE,69,1,10,3,14,55,10,14,pass,7,0,,,0,,,,
CLE,CIN,CLE,62,2,3,3,14,15,10,14,run,0,0,,,0,,,,
CLE,CIN,CLE,62,3,3,3,13,31,10,14,pass,18,0,,,0,,,,1st_down
CLE,CIN,CLE,44,1,10,3,12,51,10,14,no_play,0,0,,Offensive Holding,10,home,,,penalty
CLE,CIN,CLE,54,1,20,3,12,36,10,14,pass,11,0,,,0,,,,
CLE,CIN,CLE,43,2,9,3,12,13,10,14,pass,0,0,,,0,,,,
CLE,CIN,CLE,43,3,9,3,12,08,10,14,pass,13,0,,,0,,,,1st_down
CLE,CIN,CLE,30,1,10,3,11,23,10,14,run,0,0,,,0,,,,
CLE,CIN,CLE,30,2,10,3,10,36,10,14,no_play,0,0,,Delay of Game,5,home,,,penalty
CLE,CIN,CLE,35,2,15,3,10,14,10,14,pass,14,0,,,0,,,,
CLE,CIN,CLE,21,3,1,3,09,27,10,14,pass,5,0,,,0,,,,1st_down
CLE,CIN,CLE,16,1,10,3,08,42,10,14,pass,0,0,,,0,,,,
CLE,CIN,CLE,16,2,10,3,08,36,10,14,pass,7,0,,,0,,,,
CLE,CIN,CLE,9,3,3,3,08,04,10,14,run,4,0,,,0,,,,1st_down
CLE,CIN,CLE,5,1,5,3,07,24,16,14,pass,5,6,td_try_failed,,0,,xp,failed,td
CLE,CIN,CIN,80,1,10,3,07,20,16,14,pass,5,0,,,0,,,,
CLE,CIN,CIN,75,2,5,3,06,32,16,14,run,3,0,,,0,,,,
CLE,CIN,CIN,72,3,2,3,05,53,16,14,pass,0,0,,,0,,,,
CLE,CIN,CIN,72,4,2,3,05,47,16,14,punt,0,0,,,0,,,,punt
CLE,CIN,CLE,75,1,10,3,05,37,16,14,pass,-6,0,,,0,,,,
CLE,CIN,CLE,81,2,16,3,04,59,16,14,pass,0,0,,,0,,,,turnover_interception
CLE,CIN,CIN,34,1,10,3,04,53,16,14,run,1,0,,,0,,,,
CLE,CIN,CIN,33,2,9,3,04,15,16,14,pass,0,0,,,0,,,,
CLE,CIN,CIN,33,3,9,3,04,09,16,14,pass,10,0,,,0,,,,1st_down
CLE,CIN,CIN,23,1,10,3,03,41,16,14,run,6,0,,,0,,,,
CLE,CIN,CIN,17,2,4,3,02,59,16,14,pass,0,0,,,0,,,,
CLE,CIN,CIN,17,3,4,3,02,55,16,14,pass,0,0,,,0,,,,
CLE,CIN,CIN,17,4,4,3,02,52,16,17,field_goal,0,3,fg,,0,,,,fg_made
CLE,CIN,CLE,75,1,10,3,02,44,16,17,run,4,0,,,0,,,,
CLE,CIN,CLE,71,2,6,3,02,06,16,17,pass,2,0,,,0,,,,
CLE,CIN,CLE,69,3,4,3,01,22,16,17,pass,25,0,,,0,,,,1st_down
CLE,CIN,CLE,44,1,10,3,00,40,16,17,run,1,0,,,0,,,,
CLE,CIN,CLE,43,2,9,4,15,00,16,17,run,4,0,,,0,,,,
CLE,CIN,CLE,39,3,5,4,14,21,16,17,pass,0,0,,,0,,,,
CLE,CIN,CLE,39,4,5,4,14,16,16,17,pass,0,0,,,0,,,,turnover_on_downs
CLE,CIN,CIN,61,1,10,4,14,13,16,17,run,1,0,,,0,,,,
CLE,CIN,CIN,60,2,9,4,13,28,16,17,pass,0,0,,,0,,,,
CLE,CIN,CIN,60,3,9,4,13,23,16,17,pass,0,0,,,0,,,,
CLE,CIN,CIN,60,4,9,4,13,18,16,17,punt,0,0,,,0,,,,punt
CLE,CIN,CLE,80,1,10,4,13,10,16,17,pass,8,0,,,0,,,,
CLE,CIN,CLE,72,2,2,4,12,37,16,17,run,5,0,,,0,,,,1st_down
CLE,CIN,CLE,67,1,10,4,11,57,16,17,pass,22,0,,,0,,,,1st_down
CLE,CIN,CLE,45,1,10,4,11,11,16,17,pass,-3,0,,,0,,,,
CLE,CIN,CLE,48,2,13,4,10,28,16,17,pass,6,0,,,0,,,,
CLE,CIN,CLE,42,3,7,4,09,46,16,17,pass,0,0,,,0,,,,
CLE,CIN,CLE,42,4,7,4,09,30,16,17,punt,0,0,,,0,,,,punt
CLE,CIN,CIN,80,1,10,4,09,22,16,17,pass,-6,0,,,0,,,,
CLE,CIN,CIN,86,2,16,4,08,36,16,17,pass,-5,0,,,0,,,,
CLE,CIN,CIN,91,3,21,4,07,54,16,17,pass,-7,0,,,0,,,,
CLE,CIN,CIN,98,4,28,4,07,08,16,17,punt,0,0,,,0,,,,punt
CLE,CIN,CLE,42,1,10,4,06,56,16,17,run,3,0,,,0,,,,
CLE,CIN,CLE,39,2,7,4,06,18,16,17,pass,0,0,,,0,,,,
CLE,CIN,CLE,39,3,7,4,06,15,16,17,pass,13,0,,,0,,,,1st_down
CLE,CIN,CLE,26,1,10,4,05,50,16,17,pass,0,0,,,0,,,,
CLE,CIN,CLE,26,2,10,4,05,46,16,17,run,4,0,,,0,,,,
CLE,CIN,CLE,22,3,6,4,05,07,16,17,pass,9,0,,,0,,,,1st_down
CLE,CIN,CLE,13,1,10,4,04,31,16,17,run,0,0,,,0,,,,
CLE,CIN,CLE,13,2,10,4,03,50,16,17,pass,1,0,,,0,,,,
CLE,CIN,CLE,12,3,9,4,03,10,16,17,pass,-6,0,,,0,,,,
CLE,CIN,CLE,18,4,15,4,02,25,16,17,field_goal,0,0,,,0,,,,fg_no_good
CLE,CIN,CIN,74,1,10,4,02,22,16,17,run,-1,0,,,0,,,,
CLE,CIN,CIN,75,2,11,4,02,17,16,17,pass,10,0,,,0,,,,
CLE,CIN,CIN,65,3,1,4,02,13,16,17,run,0,0,,,0,,,,
CLE,CIN,CIN,65,4,1,4,02,00,16,17,no_play,0,0,,Delay of Game,5,away,,,penalty
CLE,CIN,CIN,70,4,6,4,02,00,16,17,punt,0,0,,,0,,,,punt
CLE,CIN,CLE,67,1,10,4,01,50,16,17,pass,9,0,,,0,,,,
CLE,CIN,CLE,58,2,1,4,01,30,16,17,pass,0,0,,,0,,,,turnover_interception
CLE,CIN,CIN,40,1,10,4,01,24,16,17,run,-2,0,,,0,,,,
CLE,CIN,CIN,42,2,12,4,01,20,16,17,no_play,0,0,,Encroachment,5,home,,,penalty
CLE,CIN,CIN,37,2,7,4,01,20,16,17,run,-5,0,,,0,,,,
CLE,CIN,CIN,42,3,12,4,01,17,16,17,run,-3,0,,,0,,,,
CLE,CIN,CIN,45,4,15,4,00,30,16,17,no_play,0,0,,Delay of Game,5,away,,,penalty
CLE,CIN,CIN,50,4,20,4,00,30,16,17,punt,0,0,,,0,,,,punt
CLE,CIN,CLE,99,1,10,4,00,19,16,17,pass,0,0,,,0,,,,
CLE,CIN,CLE,99,2,10,4,00,13,16,17,pass,6,0,,,0,,,,
CLE,CIN,CLE,93,3,4,4,00,08,16,17,no_play,0,0,,False Start,3,home,,,penalty
CLE,CIN,CLE,96,3,7,4,00,08,16,17,pass,25,0,,,0,,,,1st_down
PHI,DAL,DAL,53,1,10,1,14,54,0,0,run,7,0,,,0,,,,
PHI,DAL,DAL,46,2,3,1,14,22,0,0,run,4,0,,,0,,,,1st_down
PHI,DAL,DAL,42,1,10,1,13,47,0,0,pass,6,0,,,0,,,,
PHI,DAL,DAL,36,2,4,1,13,04,0,0,run,3,0,,,0,,,,
PHI,DAL,DAL,33,3,1,1,12,22,0,0,pass,32,0,,,0,,,,1st_down
PHI,DAL,DAL,1,1,1,1,11,52,0,6,run,1,7,td_xp_good,,0,,xp,good,td
PHI,DAL,PHI,70,1,10,1,11,49,0,7,pass,8,0,,,0,,,,
PHI,DAL,PHI,62,2,2,1,11,18,0,7,run,3,0,,,0,,,,1st_down
PHI,DAL,PHI,59,1,10,1,10,40,0,7,run,7,0,,,0,,,,
PHI,DAL,PHI,52,2,3,1,09,56,0,7,run,16,0,,,0,,,,1st_down
PHI,DAL,PHI,36,1,10,1,09,09,0,7,pass,6,0,,,0,,,,
PHI,DAL,PHI,30,2,4,1,08,37,0,7,run,5,0,,,0,,,,1st_down
PHI,DAL,PHI,25,1,10,1,08,08,0,7,run,20,0,,,0,,,,1st_down
PHI,DAL,PHI,5,1,5,1,07,23,0,7,run,2,0,,,0,,,,
PHI,DAL,PHI,3,2,3,1,06,41,0,7,run,-1,0,,,0,,,,
PHI,DAL,PHI,4,3,4,1,06,01,6,7,run,4,7,td_xp_good,,0,,xp,good,td
PHI,DAL,DAL,88,1,10,1,05,48,7,7,run,3,0,,,0,,,,
